"Gene Name"	"Accession-1"	"Left-End-Position"	"Right-End-Position"	"Product"	"Map to Escherichia coli CFT073"	"Accession-1"	"Accession-1"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7429"	"b2759"	2882155	2882637	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7429-MONOMER"	""	"b2759"	"b2759"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6194"	"b0329"	346484	346759	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6194-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0449"	"b0329"	"b0329"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11447"	"b2696"	2818961	2819146	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11447-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3249"	"b2696"	"b2696"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6653"	"b1315"	1376832	1377887	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6653-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1787"	"b1315"	"b1315"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7715"	"b3346"	3475718	3476440	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7715-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4120"	"b3346"	"b3346"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG30052"	"b0672"	696963	697047	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=leuW-tRNA"	""	"b0672"	"b0672"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12225"	"b3488"	3630968	3632590	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12225-MONOMER"	""	"b3488"	"b3488"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11245"	"b2930"	3075217	3076182	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11245-MONOMER"	""	"b2930"	"b2930"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12627"	"b3541"	3702865	3703848	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=DPPD-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4356"	"b3541"	"b3541"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG30036"	"b3978"	4175673	4175747	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=glyT-tRNA"	""	"b3978"	"b3978"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11398"	"b3510"	3656408	3656740	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11398-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4321"	"b3510"	"b3510"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11749"	"b0130"	145081	146310	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11749-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0159"	"b0130"	"b0130"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11239"	"b0766"	797613	798431	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11239-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0843"	"b0766"	"b0766"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12734"	"b3091"	3241827	3243314	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=ALTRODEHYDRAT-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3849"	"b3091"	"b3091"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11731"	"b3746"	3929597	3931093	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11731-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4674"	"b3746"	"b3746"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG30018"	"b2693"	2818198	2818274	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=argY-tRNA"	""	"b2693"	"b2693"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11127"	"b1259"	1315856	1316035	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11127-MONOMER"	""	"b1259"	"b1259"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10948"	"b1479"	1553972	1555669	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MALIC-NAD-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1912"	"b1479"	"b1479"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11630"	"b0855"	894991	896124	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=POTG-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0988"	"b0855"	"b0855"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7991"	"b1910"	1991914	1991987	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=cysT-tRNA"	""	"b1910"	"b1910"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7426"	"b2756"	2879788	2880387	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7426-MONOMER"	""	"b2756"	"b2756"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7651"	"b3157"	3300752	3301276	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7651-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3910"	"b3157"	"b3157"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10759"	"b1702"	1784734	1787112	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=PEPSYNTH-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2098"	"b1702"	"b1702"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11957"	"b4085"	4307783	4308478	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11957-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C5091"	"b4085"	"b4085"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7595"	"b3072"	3217556	3219076	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7595-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3825"	"b3072"	"b3072"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG30108"	"b1230"	1287244	1287328	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=tyrV-tRNA"	""	"b1230"	"b1230"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7180"	"b2273"	2387710	2388426	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7180-MONOMER"	""	"b2273"	"b2273"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10703"	"b2926"	3071459	3072622	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=PGK"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3504"	"b2926"	"b2926"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10452"	"b2306"	2423736	2424509	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=HISP-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2848"	"b2306"	"b2306"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG30066"	"b3545"	3708616	3708692	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=proK-tRNA"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3230"	"b3545"	"b3545"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10571"	"b2783"	2911091	2911339	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10571-MONOMER"	""	"b2783"	"b2783"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6928"	"b1722"	1805325	1806083	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6928-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2120"	"b1722"	"b1722"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10702"	"b4025"	4233758	4235407	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=PGLUCISOM"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4991"	"b4025"	"b4025"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11708"	"b3681"	3861349	3861987	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11708-MONOMER"	""	"b3681"	"b3681"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11431"	"b2398"	2518467	2518811	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11431-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2934"	"b2398"	"b2398"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG30049"	"b3798"	3982606	3982692	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=leuT-tRNA"	""	"b3798"	"b3798"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6549"	"b1044"	1105414	1105725	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6549-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1308"	"b1044"	"b1044"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10688"	"b3403"	3532818	3534440	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=PEPCARBOXYKIN-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4176"	"b3403"	"b3403"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6752"	"b1441"	1512817	1513830	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=YDCT-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1865"	"b1441"	"b1441"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG30033"	"b3757"	3943435	3943510	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=gltU-tRNA"	""	"b3757"	"b3757"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12634"	"b2761"	2884553	2887219	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12634-MONOMER"	""	"b2761"	"b2761"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-16640"	"b4715"	4563668	4563925	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-4349"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C5416"	"b4715"	"b4715"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10576"	"b3236"	3383330	3384268	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MALATE-DEHASE-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3991"	"b3236"	"b3236"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10016"	"b3126"	3272787	3273557	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=KDGALDOL-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3881"	"b3126"	"b3126"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6936"	"b1731"	1813421	1813663	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6936-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2129"	"b1731"	"b1731"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG30015"	"b2694"	2818473	2818549	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=argV-tRNA"	""	"b2694"	"b2694"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12119"	"b1233"	1288674	1289132	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12119-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1697"	"b1233"	"b1233"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10374"	"b3447"	3585081	3586823	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-4195" // "HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-4196" // "HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10374-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4236"	"b3447"	"b3447"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12347"	"b1917"	1997062	1997814	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12347-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2331"	"b1917"	"b1917"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG30105"	"b3761"	3946957	3947032	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=trpT-tRNA"	""	"b3761"	"b3761"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7430"	"b2760"	2882630	2884138	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7430-MONOMER"	""	"b2760"	"b2760"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11662"	"b1931"	2009821	2010489	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11662-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2346"	"b1931"	"b1931"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10368"	"b2927"	3072672	3073691	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=ERYTH4PDEHYDROG-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3505"	"b2927"	"b2927"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6721"	"b1400"	1464471	1465061	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6721-MONOMER"	""	"b1400"	"b1400"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6444"	"b0846"	887423	887959	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6444-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0931"	"b0846"	"b0846"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG30062"	"b2814"	2947387	2947463	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=metZ-tRNA"	""	"b2814"	"b2814"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7604"	"b3085"	3235960	3236463	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7604-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3843"	"b3085"	"b3085"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10367"	"b1779"	1862771	1863766	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=GAPDH-A-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2184"	"b1779"	"b1779"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10295"	"b0588"	619384	620199	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=FEPC-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0675"	"b0588"	"b0588"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG30046"	"b3069"	3215598	3215673	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=ileX-tRNA"	""	"b3069"	"b3069"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7427"	"b2757"	2880374	2881048	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7427-MONOMER"	""	"b2757"	"b2757"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7152"	"b2225"	2327367	2328143	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7152-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2768"	"b2225"	"b2225"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10283"	"b4232"	4454611	4455609	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=F16B-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C5329"	"b4232"	"b4232"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12419"	"b2096"	2176350	2177204	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=TAGAALDOL2-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2621"	"b2096"	"b2096"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG20044"	"b3528"	3682161	3683447	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=DCTA-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4340"	"b3528"	"b3528"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG30030"	"b0668"	696756	696830	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=glnW-tRNA"	""	"b0668"	"b0668"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6844"	"b1586"	1657565	1657870	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6844-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1976"	"b1586"	"b1586"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10258"	"b2779"	2906643	2907941	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=ENOLASE-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3344"	"b2779"	"b2779"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6429"	"b0829"	867520	869391	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=YLIA-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0914"	"b0829"	"b0829"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG30012"	"b2396"	2518041	2518116	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=alaX-tRNA"	""	"b2396"	"b2396"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11250"	"b4224"	4448447	4448698	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11250-MONOMER"	""	"b4224"	"b4224"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6469"	"b0906"	956762	957454	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6469-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1044"	"b0906"	"b0906"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11162"	"b2929"	3074686	3075195	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11162-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3512"	"b2929"	"b2929"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12253"	"b3526"	3679419	3680348	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=DEOXYGLUCONOKIN-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4337"	"b3526"	"b3526"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6391"	"b0748"	781369	781444	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=RNA0-302"	""	"b0748"	"b0748"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12865"	"b1426"	1498651	1498875	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12865-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1850"	"b1426"	"b1426"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12304"	"b1291"	1352636	1353628	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=SAPD-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1768"	"b1291"	"b1291"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7947"	"b4365"	4603477	4604202	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7947-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C5444"	"b4365"	"b4365"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG30102"	"b3976"	4175388	4175463	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=thrU-tRNA"	""	"b3976"	"b3976"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-9121"	"b4539"	2089211	2089465	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-1041"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2544"	"b4539"	"b4539"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11999"	"b2120"	2205695	2207974	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11999-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2650"	"b2120"	"b2120"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11733"	"b3755"	3940635	3941327	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11733-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4683"	"b3755"	"b3755"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10971"	"b2705"	2827737	2828516	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=SORB6PDEHYDROG-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3259"	"b2705"	"b2705"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG30059"	"b0666"	696664	696740	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=metU-tRNA"	""	"b0666"	"b0666"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11659"	"b1928"	2007677	2008090	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11659-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2343"	"b1928"	"b1928"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6266"	"b0490"	515919	516596	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=YBBL-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0611"	"b0490"	"b0490"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7656"	"b3183"	3330582	3331754	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7656-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3940"	"b3183"	"b3183"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG30043"	"b3852"	4037141	4037217	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=ileT-tRNA"	""	"b3852"	"b3852"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12844"	"b2017"	2089462	2089713	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12844-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2545"	"b2017"	"b2017"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7471"	"b2851"	2991268	2991759	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7471-MONOMER"	""	"b2851"	"b2851"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7467"	"b2847"	2988502	2989311	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7467-MONOMER"	""	"b2847"	"b2847"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10700"	"b1723"	1806370	1807299	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=6PFK-2-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2121"	"b1723"	"b1723"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG30025"	"b0216"	236931	237007	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=aspV-tRNA"	""	"b0216"	"b0216"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7025"	"b1875"	1959280	1959846	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7025-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2290"	"b1875"	"b1875"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12078"	"b3479"	3617015	3617779	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=NIKD-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4272"	"b3479"	"b3479"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11356"	"b1921"	2000473	2001024	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11356-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2336"	"b1921"	"b1921"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG30009"	"b3276"	3426958	3427033	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=alaU-tRNA"	""	"b3276"	"b3276"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7428"	"b2758"	2881051	2882142	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7428-MONOMER"	""	"b2758"	"b2758"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6809"	"b1523"	1611966	1612325	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6809-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1946"	"b1523"	"b1523"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12151"	"b1991"	2063388	2064467	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=DMBPPRIBOSYLTRANS-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2477"	"b1991"	"b1991"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7919"	"b4309"	4536614	4537594	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7919-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C5387"	"b4309"	"b4309"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG31117"	"b2815"	2947497	2947573	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=metW-tRNA"	""	"b2815"	"b2815"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6371"	"b0682"	709790	710116	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6371-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0769"	"b0682"	"b0682"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10713"	"b4106"	4324377	4325165	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=PHNC-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C5111"	"b4106"	"b4106"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10128"	"b1709"	1792809	1793558	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=BTUD-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2105"	"b1709"	"b1709"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG30096"	"b0883"	925884	925971	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=serW-tRNA"	""	"b0883"	"b0883"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11244"	"b2922"	3067340	3068080	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11244-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3500"	"b2922"	"b2922"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12605"	"b0119"	134388	134750	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12605-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0148"	"b0119"	"b0119"
